transaction_id,transaction_date,amount,vendor_id,department_id,bank_account_id,sector_type,purpose,payment_method,fraud_type,is_fraud
5139,24-04-2023,194125.28,844573897,105,4.84E+12,spending,operations,bank,none,0
5140,18-12-2024,17300.32,215752697,101,9.77E+12,welfare,benefit_transfer,bank,none,0
5141,16-10-2023,14459.46,599987952,104,3.80E+12,welfare,aid,bank,none,0
5142,01-02-2023,27405.58,325182357,112,8.32E+12,welfare,benefit_transfer,bank,none,0
5143,07-10-2024,33280.47,415842845,113,1.12E+12,spending,operations,bank,none,0
5144,23-07-2024,239039.21,350875089,115,1.12E+12,procurement,infrastructure,bank,none,0
5145,19-03-2024,609536.32,425774624,106,2.54E+12,procurement,goods,bank,none,0
5146,12-04-2023,196500.51,389669334,113,2.70E+12,procurement,services,bank,none,0
5147,09-04-2023,148474.57,299902473,105,4.84E+12,spending,maintenance,bank,none,0
5148,30-04-2024,102753.22,215885643,106,9.78E+12,procurement,services,cash,none,0
5149,28-10-2024,367502.61,515015750,107,8.32E+12,procurement,infrastructure,bank,none,0
5150,31-10-2023,66454.73,649657712,102,3.49E+12,spending,training,bank,none,0
5151,28-11-2023,14819.89,175401904,110,9.88E+12,welfare,benefit_transfer,bank,none,0
5152,26-04-2023,666891.41,372724777,114,2.38E+12,procurement,services,bank,none,0
5153,24-10-2024,638335.8,861174663,106,9.28E+12,procurement,infrastructure,bank,none,0
5154,14-02-2024,193263.39,667345069,105,1.62E+12,spending,maintenance,bank,none,0
5155,04-06-2024,796244.48,803087908,103,3.37E+12,procurement,infrastructure,bank,none,0
5156,13-11-2024,15112.29,650705694,110,2.22E+12,welfare,benefit_transfer,bank,none,0
5157,30-08-2024,7215.14,759233275,106,1.72E+12,welfare,aid,bank,none,0
5158,18-09-2023,699019.03,350875089,115,1.12E+12,procurement,services,bank,none,0
5159,15-02-2024,543931.71,438526335,114,7.01E+12,procurement,goods,bank,none,0
5160,06-12-2024,26473.85,226692604,114,8.22E+12,welfare,subsidy,bank,none,0
5161,28-10-2024,86218.47,438526335,114,7.01E+12,procurement,services,bank,repeated_vendor_pattern,1
5162,12-10-2023,86301.7,885865426,105,9.14E+12,spending,operations,bank,none,0
5163,12-10-2024,173187.81,171754410,109,8.11E+12,spending,maintenance,cash,none,0
5164,07-04-2024,21241.31,526731186,103,7.83E+12,welfare,aid,bank,none,0
5165,10-03-2024,31131.33,646390105,112,2.99E+12,welfare,aid,bank,none,0
5166,28-02-2024,50687.65,193570372,103,1.59E+12,spending,maintenance,bank,none,0
5167,04-04-2024,29374.08,226692604,114,8.22E+12,welfare,aid,bank,none,0
5168,11-05-2024,490064.55,163942516,109,1.62E+12,procurement,goods,bank,none,0
5169,19-07-2023,807305.98,935487536,106,8.77E+12,procurement,goods,bank,repeated_vendor_pattern,1
5170,06-02-2024,247337.5,304234562,115,1.64E+12,procurement,goods,bank,amount_inflation,1
5171,07-06-2024,647987.53,346601881,113,6.36E+12,procurement,goods,bank,none,0
5172,05-02-2023,668647.1,350875089,115,1.12E+12,procurement,services,bank,none,0
5173,10-02-2023,103628.91,861174663,106,9.28E+12,procurement,infrastructure,bank,none,0
5174,06-08-2023,27212.37,610846881,105,1.39E+12,welfare,subsidy,bank,none,0
5175,01-08-2024,32934.04,325182357,112,8.32E+12,welfare,aid,bank,none,0
5176,31-03-2023,33501.24,811299771,102,7.63E+12,spending,operations,bank,none,0
5177,10-07-2023,17532.48,178424325,112,2.55E+12,welfare,aid,bank,none,0
5178,23-05-2023,899592.92,410354284,108,7.67E+12,procurement,infrastructure,bank,none,0
5179,02-03-2023,460123.31,645290415,114,3.58E+12,procurement,services,bank,none,0
5180,01-02-2024,68871.04,791183852,103,5.41E+12,spending,training,bank,none,0
5181,29-01-2024,37970.05,832375074,115,1.17E+12,spending,operations,bank,none,0
5182,18-07-2024,793509.72,304234562,115,1.64E+12,procurement,services,bank,none,0
5183,06-11-2024,344330.71,525373532,102,3.89E+12,procurement,infrastructure,bank,none,0
5184,21-05-2024,142506.3,104932521,101,1.17E+12,spending,maintenance,bank,none,0
5185,12-04-2023,554160,132300933,110,3.79E+12,procurement,infrastructure,bank,none,0
5186,02-02-2023,101188.55,415842845,113,1.12E+12,spending,operations,bank,none,0
5187,29-08-2023,783964.84,775872064,114,2.99E+12,procurement,services,bank,none,0
5188,01-03-2023,112274.76,299902473,105,4.84E+12,spending,operations,bank,none,0
5189,31-01-2023,142558.95,193570372,103,1.59E+12,spending,training,cash,none,0
5190,26-07-2024,683120.37,691919222,106,3.40E+12,procurement,services,bank,none,0
5191,14-06-2023,90831.98,193570372,103,1.59E+12,spending,operations,bank,none,0
5192,07-12-2024,137951.31,604644994,102,8.73E+12,procurement,goods,bank,none,0
5193,03-02-2023,65117.33,156180956,104,2.18E+12,spending,training,bank,none,0
5194,15-02-2024,494839.89,599225355,107,1.78E+12,procurement,services,bank,none,0
5195,30-06-2023,453220.98,346601881,113,6.36E+12,procurement,infrastructure,bank,none,0
5196,08-10-2023,2424.4,707997443,115,2.55E+12,welfare,subsidy,bank,none,0
5197,05-03-2024,93805.58,700538584,106,3.74E+12,procurement,infrastructure,bank,none,0
5198,02-02-2023,869434.6,550145315,115,3.40E+12,procurement,infrastructure,bank,none,0
5199,09-04-2023,866886.47,512050349,104,4.73E+12,procurement,goods,bank,none,0
5200,13-11-2023,64342.91,529926020,106,2.49E+12,spending,training,bank,none,0
5201,07-02-2023,137171.06,350875089,115,1.12E+12,procurement,services,bank,none,0
5202,22-10-2023,20814.11,707997443,115,2.55E+12,welfare,benefit_transfer,bank,none,0
5203,09-04-2024,200000,240624834,110,6.97E+12,procurement,services,cash,none,0
5204,16-10-2023,200000,303905758,109,9.76E+12,procurement,services,cash,none,0
5205,29-06-2023,794821.37,955795335,111,5.38E+12,procurement,infrastructure,bank,none,0
5206,17-09-2024,615578.57,359784334,104,8.22E+12,procurement,infrastructure,bank,none,0
5207,02-11-2024,25088.68,739345074,115,6.49E+12,welfare,subsidy,bank,none,0
5208,30-06-2023,799139.89,963181386,108,6.82E+12,procurement,goods,bank,none,0
5209,03-12-2024,123738.85,164310053,111,8.92E+12,spending,maintenance,bank,none,0
5210,09-09-2024,178109.63,244521862,101,1.72E+12,spending,maintenance,bank,none,0
5211,04-07-2024,154352.72,116266656,113,7.89E+12,spending,training,bank,none,0
5212,01-07-2024,85343.83,461735931,111,5.84E+12,spending,operations,bank,none,0
5213,05-10-2024,9375.02,457111100,112,1.01E+12,welfare,subsidy,bank,none,0
5214,29-06-2023,407945.47,657405272,107,7.95E+12,procurement,services,bank,none,0
5215,13-01-2024,21616.93,913885616,110,7.79E+12,welfare,benefit_transfer,bank,none,0
5216,05-10-2024,133961.48,951452436,112,8.38E+12,spending,training,bank,none,0
5217,26-09-2024,400587.41,734537864,110,6.74E+12,procurement,services,bank,none,0
5218,04-06-2023,100729.8,573016686,115,4.34E+12,procurement,services,bank,none,0
5219,12-01-2023,153555.82,586399530,115,6.47E+12,procurement,services,bank,none,0
5220,31-10-2024,6276.43,175401904,110,9.88E+12,welfare,subsidy,bank,none,0
5221,10-03-2023,511893.19,579525745,106,7.49E+12,procurement,services,bank,none,0
5222,24-12-2023,486758.95,132300933,110,3.79E+12,procurement,infrastructure,bank,none,0
5223,13-04-2023,51874.04,138281881,106,5.95E+12,spending,operations,bank,none,0
5224,13-03-2024,85340.83,100585120,108,2.31E+12,procurement,infrastructure,bank,none,0
5225,05-09-2023,10172.26,226692604,114,8.22E+12,welfare,benefit_transfer,bank,none,0
5226,09-05-2024,825821.92,197356745,112,6.45E+12,procurement,goods,bank,none,0
5227,13-12-2024,19050.19,743835017,107,4.69E+12,spending,operations,bank,none,0
5228,24-10-2023,586310.49,573016686,115,4.34E+12,procurement,goods,bank,none,0
5229,22-06-2023,147019.06,171754410,109,8.11E+12,spending,maintenance,bank,none,0
5230,23-03-2024,649905.15,599225355,107,1.78E+12,procurement,infrastructure,bank,none,0
5231,28-11-2023,31673.64,922795356,115,7.17E+12,welfare,benefit_transfer,bank,none,0
5232,24-02-2024,7994.07,201064292,109,9.43E+12,welfare,subsidy,bank,none,0
5233,23-12-2023,187688.2,529926020,106,2.49E+12,spending,operations,bank,none,0
5234,13-07-2023,179241.89,667345069,105,1.62E+12,spending,maintenance,bank,none,0
5235,25-12-2023,757132.37,586399530,115,6.47E+12,procurement,services,bank,none,0
5236,27-05-2024,635772.75,240624834,110,6.97E+12,procurement,infrastructure,bank,none,0
5237,29-08-2024,183513.7,591054221,113,4.43E+12,procurement,services,bank,none,0
5238,26-09-2024,14648.77,178424325,112,2.55E+12,welfare,benefit_transfer,bank,none,0
5239,20-07-2024,858073.11,303905758,109,9.76E+12,procurement,goods,bank,none,0
5240,04-02-2024,545330.03,604644994,102,8.73E+12,procurement,goods,bank,none,0
5241,29-08-2023,491544.91,579525745,106,7.49E+12,procurement,services,bank,none,0
5242,08-07-2023,152776.7,529926020,106,2.49E+12,spending,training,bank,none,0
5243,18-01-2024,2012813.87,304234562,115,1.64E+12,procurement,goods,bank,amount_inflation,1
5244,13-03-2023,44853.24,131945878,110,1.62E+12,spending,training,bank,none,0
5245,16-02-2024,728105.22,550145315,115,3.40E+12,procurement,goods,bank,none,0
5246,09-05-2023,136590.25,193570372,103,1.59E+12,spending,training,bank,none,0
5247,24-03-2023,187420.64,760955423,103,7.01E+12,spending,operations,bank,none,0
5248,24-11-2024,335812.65,955795335,111,5.38E+12,procurement,services,bank,none,0
5249,21-09-2024,11689.67,893404884,113,1.01E+12,welfare,subsidy,bank,none,0
5250,19-12-2024,6755.87,540288822,109,9.35E+12,welfare,subsidy,bank,none,0
5251,28-02-2023,184435.74,844573897,105,4.84E+12,spending,training,bank,none,0
5252,10-11-2024,14004.33,540288822,109,9.35E+12,welfare,subsidy,bank,none,0
5253,21-03-2024,687024.43,580418803,106,4.84E+12,procurement,goods,bank,none,0
5254,25-09-2023,18719.99,175401904,110,9.88E+12,welfare,benefit_transfer,bank,none,0
5255,01-07-2023,33106.78,599987952,104,3.80E+12,welfare,benefit_transfer,bank,none,0
5256,17-10-2023,173756.6,364557047,112,4.94E+12,procurement,goods,bank,none,0
5257,12-02-2023,433458.96,599225355,107,1.78E+12,procurement,infrastructure,bank,none,0
5258,04-04-2024,36080.08,178424325,112,2.55E+12,welfare,subsidy,bank,none,0
5259,06-12-2023,42302.41,164310053,111,8.92E+12,spending,operations,bank,none,0
5260,11-10-2023,266434.2,604644994,102,8.73E+12,procurement,infrastructure,bank,none,0
5261,03-08-2024,39675.23,913885616,110,7.79E+12,welfare,subsidy,bank,none,0
5262,19-12-2024,39797.66,893404884,113,1.01E+12,welfare,subsidy,bank,none,0
5263,11-09-2024,24485.4,913885616,110,7.79E+12,welfare,benefit_transfer,bank,none,0
5264,08-04-2024,75586.31,415842845,113,1.12E+12,spending,training,bank,none,0
5265,28-08-2024,73663.69,131945878,110,1.62E+12,spending,maintenance,bank,none,0
5266,22-10-2024,159225.56,649657712,102,3.49E+12,spending,operations,bank,none,0
5267,25-05-2024,698683.91,586399530,115,6.47E+12,procurement,infrastructure,bank,none,0
5268,06-04-2023,12487.73,226692604,114,8.22E+12,welfare,aid,bank,none,0
5269,30-06-2023,544611.86,860004799,113,8.54E+12,procurement,services,bank,none,0
5270,31-12-2023,31922.42,585151261,110,9.43E+12,welfare,subsidy,bank,none,0
5271,11-04-2024,144630.96,372724777,114,2.38E+12,procurement,infrastructure,bank,none,0
5272,02-08-2024,210270.66,798008398,111,1.35E+12,procurement,services,bank,none,0
5273,25-08-2023,331156.7,573016686,115,4.34E+12,procurement,services,bank,none,0
5274,05-07-2024,94810.24,164310053,111,8.92E+12,spending,maintenance,bank,none,0
5275,21-10-2024,1042372.14,304234562,115,1.64E+12,procurement,infrastructure,bank,amount_inflation,1
5276,03-04-2024,30591.06,599987952,104,3.80E+12,welfare,aid,bank,none,0
5277,01-03-2023,291362.06,701051017,108,1.01E+12,procurement,goods,bank,shared_bank_account,1
5278,13-11-2024,35919.99,178424325,112,2.55E+12,welfare,subsidy,bank,none,0
5279,04-10-2023,792876.77,389669334,113,2.70E+12,procurement,infrastructure,bank,none,0
5280,19-01-2024,125254.47,167822818,109,3.03E+12,procurement,goods,bank,repeated_vendor_pattern,1
5281,25-11-2023,154701.99,803087908,103,3.37E+12,procurement,goods,bank,none,0
5282,21-03-2024,105413.95,304745829,104,4.49E+12,procurement,services,bank,none,0
5283,06-02-2024,14745.49,646390105,112,2.99E+12,welfare,aid,bank,none,0
5284,30-01-2024,75829.01,787507987,106,3.74E+12,procurement,services,bank,none,0
5285,07-10-2024,671772.13,580418803,106,4.84E+12,procurement,goods,bank,none,0
5286,20-10-2023,13981,415842845,113,1.12E+12,spending,maintenance,bank,none,0
5287,09-10-2023,86763.05,529926020,106,2.49E+12,spending,training,bank,none,0
5288,26-06-2024,103709.9,313127159,111,7.83E+12,spending,operations,bank,none,0
5289,28-11-2024,781311.09,955795335,111,5.38E+12,procurement,goods,bank,none,0
5290,23-05-2023,450037.48,775872064,114,2.99E+12,procurement,goods,bank,none,0
5291,26-09-2024,4036.46,759233275,106,1.72E+12,welfare,aid,bank,none,0
5292,06-11-2024,666748.96,350875089,115,1.12E+12,procurement,goods,bank,none,0
5293,27-10-2024,580431.52,252251367,115,4.73E+12,procurement,services,bank,none,0
5294,23-04-2023,23993.46,526731186,103,7.83E+12,welfare,aid,bank,none,0
5295,20-06-2023,380643.24,859152683,108,6.45E+12,procurement,services,bank,none,0
5296,21-04-2023,435255.17,372724777,114,2.38E+12,procurement,infrastructure,bank,none,0
5297,20-11-2024,818856.88,787507987,106,3.74E+12,procurement,infrastructure,bank,none,0
5298,08-11-2024,594826.25,364557047,112,4.94E+12,procurement,goods,bank,none,0
5299,29-11-2024,1079081.53,304234562,115,1.64E+12,procurement,goods,bank,amount_inflation,1
5300,11-04-2024,2561.84,540288822,109,9.35E+12,welfare,aid,bank,none,0
5301,04-08-2023,574861.01,861174663,106,9.28E+12,procurement,services,bank,none,0
5302,11-12-2024,188566.85,461735931,111,5.84E+12,spending,operations,bank,none,0
5303,07-08-2024,268169.04,350875089,115,1.12E+12,procurement,goods,bank,none,0
5304,12-07-2024,132225.96,415842845,113,1.12E+12,spending,training,bank,none,0
5305,28-09-2024,510318.87,438526335,114,7.01E+12,procurement,goods,bank,none,0
5306,01-11-2024,65048.91,116106913,114,6.74E+12,spending,maintenance,bank,none,0
5307,12-11-2024,180175.89,415842845,113,1.12E+12,spending,training,bank,none,0
5308,12-12-2024,122354,951452436,112,8.38E+12,spending,maintenance,bank,none,0
5309,16-10-2023,130001.72,622722529,101,7.73E+12,spending,maintenance,bank,none,0
5310,25-01-2023,55072.16,329245687,105,1.62E+12,spending,training,bank,none,0
5311,22-03-2024,143966.43,116106913,114,6.74E+12,spending,maintenance,bank,none,0
5312,19-06-2024,423800.86,412354604,110,5.26E+12,procurement,infrastructure,bank,none,0
5313,26-03-2023,508242.14,350875089,115,1.12E+12,procurement,goods,bank,none,0
5314,16-11-2024,38755.02,893404884,113,1.01E+12,welfare,aid,bank,none,0
5315,09-02-2024,628586.21,955795335,111,5.38E+12,procurement,services,bank,none,0
5316,21-03-2023,32466.95,457111100,112,1.01E+12,welfare,benefit_transfer,bank,none,0
5317,17-07-2023,37156.05,325182357,112,8.32E+12,welfare,subsidy,bank,none,0
5318,06-07-2023,9663.86,540288822,109,9.35E+12,welfare,aid,bank,none,0
5319,05-07-2024,6786.4,922795356,115,7.17E+12,welfare,subsidy,bank,none,0
5320,12-11-2024,22983.28,885865426,105,9.14E+12,spending,operations,bank,none,0
5321,11-04-2024,859471.11,372724777,114,2.38E+12,procurement,services,bank,none,0
5322,02-11-2024,596702.59,100585120,108,2.31E+12,procurement,services,bank,none,0
5323,09-08-2023,657195.81,350875089,115,1.12E+12,procurement,services,bank,none,0
5324,08-04-2024,33385.44,835403067,113,2.54E+12,welfare,subsidy,bank,none,0
5325,17-06-2023,20292.98,649657712,102,3.49E+12,spending,maintenance,bank,none,0
5326,21-08-2023,755063.01,580418803,106,4.84E+12,procurement,goods,bank,none,0
5327,18-01-2023,11179.31,922795356,115,7.17E+12,welfare,benefit_transfer,bank,none,0
5328,19-10-2023,76907.94,781238488,112,5.84E+12,spending,training,cash,none,0
5329,16-08-2023,31006.18,678417751,104,3.03E+12,welfare,subsidy,bank,none,0
5330,15-04-2023,647652.1,302277356,103,6.49E+12,procurement,infrastructure,bank,none,0
5331,23-12-2023,87649.58,550747587,108,2.74E+12,spending,operations,bank,none,0
5332,05-05-2024,60271.7,100585120,108,2.31E+12,procurement,infrastructure,bank,none,0
5333,10-02-2023,18219.43,536775340,102,7.67E+12,welfare,aid,bank,none,0
5334,10-01-2024,625485.8,304234562,115,1.64E+12,procurement,infrastructure,bank,none,0
5335,13-03-2023,142349.5,313127159,111,7.83E+12,spending,maintenance,bank,none,0
5336,29-11-2023,108914.2,585738843,110,5.53E+12,spending,maintenance,bank,none,0
5337,27-03-2023,667363.98,398675143,102,3.94E+12,procurement,services,bank,none,0
5338,29-04-2024,314784.96,304234562,115,1.64E+12,procurement,goods,bank,none,0
5339,19-07-2024,84377.33,859152683,108,6.45E+12,procurement,goods,bank,none,0
5340,30-11-2023,285127.64,240624834,110,6.97E+12,procurement,services,bank,none,0
5341,28-11-2023,105900.07,164310053,111,8.92E+12,spending,operations,bank,none,0
5342,28-04-2024,35671.59,536775340,102,7.67E+12,welfare,subsidy,bank,none,0
5343,23-04-2024,84680.37,329245687,105,1.62E+12,spending,operations,bank,none,0
5344,12-03-2023,199094.38,193570372,103,1.59E+12,spending,operations,bank,none,0
5345,04-04-2024,12215.31,526731186,103,7.83E+12,welfare,subsidy,bank,none,0
5346,06-02-2024,393613.76,189339050,107,9.67E+12,procurement,infrastructure,bank,none,0
5347,11-10-2024,101668.13,604644994,102,8.73E+12,procurement,infrastructure,bank,none,0
5348,10-09-2023,7513.36,935919667,105,9.49E+12,welfare,subsidy,bank,none,0
5349,22-04-2023,17662.2,610846881,105,1.39E+12,welfare,benefit_transfer,bank,none,0
5350,05-01-2023,334668.29,636627338,110,2.13E+12,procurement,goods,bank,none,0
5351,29-06-2023,12595.59,585151261,110,9.43E+12,welfare,aid,bank,none,0
5352,26-10-2024,50557.01,791183852,103,5.41E+12,spending,training,bank,none,0
5353,20-12-2024,18418.55,649657712,102,3.49E+12,spending,training,bank,none,0
5354,30-03-2024,344306.27,503150545,114,6.81E+12,procurement,infrastructure,bank,none,0
5355,19-03-2023,111991.28,776331422,114,8.32E+12,spending,training,cash,none,0
5356,23-11-2024,252237.19,955795335,111,5.38E+12,procurement,services,bank,none,0
5357,01-01-2023,177480.18,171754410,109,8.11E+12,spending,maintenance,bank,none,0
5358,03-10-2024,369289.25,304745829,104,4.49E+12,procurement,goods,bank,none,0
5359,17-01-2023,164122.83,304745829,104,4.49E+12,procurement,services,bank,none,0
5360,25-07-2024,644546.29,304745829,104,4.49E+12,procurement,infrastructure,bank,none,0
5361,29-09-2024,85778.22,844573897,105,4.84E+12,spending,maintenance,bank,none,0
